frequency_hz,comparison_runs_ekf_pr_doppler_diverged_epochs,comparison_runs_ekf_pr_doppler_mean_clock_bias_abs_error_m,comparison_runs_ekf_pr_doppler_mean_clock_drift_abs_error_mps,comparison_runs_ekf_pr_doppler_mean_innovation_pr_m,comparison_runs_ekf_pr_doppler_mean_innovation_rr_mps,comparison_runs_ekf_pr_doppler_mean_position_error_3d_m,comparison_runs_ekf_pr_doppler_mean_velocity_error_3d_mps,comparison_runs_ekf_pr_doppler_prediction_only_epochs,comparison_runs_ekf_pr_only_diverged_epochs,comparison_runs_ekf_pr_only_mean_clock_bias_abs_error_m,comparison_runs_ekf_pr_only_mean_clock_drift_abs_error_mps,comparison_runs_ekf_pr_only_mean_innovation_pr_m,comparison_runs_ekf_pr_only_mean_position_error_3d_m,comparison_runs_ekf_pr_only_mean_velocity_error_3d_mps,comparison_runs_ekf_pr_only_prediction_only_epochs,comparison_runs_epoch_wls_mean_clock_bias_abs_error_m,comparison_runs_epoch_wls_mean_position_error_3d_m,comparison_runs_epoch_wls_mean_residual_rms_m,comparison_runs_epoch_wls_valid_epochs,degradation_window_s_end_s,degradation_window_s_start_s,ekf_pr_doppler_mean_clock_bias_error_m,ekf_pr_doppler_mean_clock_drift_error_mps,ekf_pr_doppler_mean_innovation_pr_m,ekf_pr_doppler_mean_innovation_rr_mps,ekf_pr_doppler_mean_position_error_3d_m,ekf_pr_doppler_mean_velocity_error_3d_mps,ekf_pr_doppler_prediction_only_epochs,ekf_pr_only_mean_clock_bias_error_m,ekf_pr_only_mean_clock_drift_error_mps,ekf_pr_only_mean_innovation_pr_m,ekf_pr_only_mean_position_error_3d_m,ekf_pr_only_mean_velocity_error_3d_mps,ekf_pr_only_prediction_only_epochs,epoch_wls_mean_position_error_3d_m,epoch_wls_mean_residual_rms_m,legacy_dynamic_range_rate_sigma_100ms_mps,legacy_effective_pseudorange_bias_m,legacy_effective_pseudorange_rmse_m,legacy_effective_pseudorange_sigma_100ms_m,legacy_effective_pseudorange_sigma_1s_m,legacy_tau_g_median_m,legacy_tau_g_span_m,time_axes_navigation_rate_hz,time_axes_num_navigation_epochs,time_axes_receiver_sample_rate_hz,time_axes_tracking_output_rate_hz
24000000000.0,0.0,69.2669791907991,0.048467391762497314,394.0562620418443,1.637480048046137,54.613438447578766,0.09119924394871694,47.0,0.0,1438.6732474181113,285.8363987470387,695.0516518382394,2049.0043901030576,413.86772491728715,47.0,365.148595385484,463.4491808639269,282.98492617791425,172.0,12.693999000000002,10.077999000000002,69.2669791907991,0.048467391762497314,394.0562620418443,1.637480048046137,54.613438447578766,0.09119924394871694,47.0,1438.6732474181113,285.8363987470387,695.0516518382394,2049.0043901030576,413.86772491728715,47.0,463.4491808639269,282.98492617791425,0.02186911518819583,-10.777562196890829,32.25056547366283,149.63235588606022,30.82425425269673,0.14396505238554297,0.035149334454639136,10.0,219.0,500000.0,1000.0000000001102
24500000000.0,0.0,12.544315021450718,0.013482322394533322,460.44606975435744,0.7421359470086691,4.107391176967104,0.0141445643273518,39.0,0.0,240.71165444270486,36.131739884284684,477.71685402083386,295.8534476511635,51.196210856229165,39.0,348.28927068982665,511.8090181118415,340.53758632293017,180.0,12.693999000000002,10.077999000000002,12.544315021450718,0.013482322394533322,460.44606975435744,0.7421359470086691,4.107391176967104,0.0141445643273518,39.0,240.71165444270486,36.131739884284684,477.71685402083386,295.8534476511635,51.196210856229165,39.0,511.8090181118415,340.53758632293017,0.01006986784363444,1.5689651748556253,38.95213792219637,153.402507798181,39.89593081415955,0.14379123484210427,0.031644306179260034,10.0,219.0,500000.0,1000.0000000001102
25000000000.0,0.0,41.31277356062011,0.055053969520053606,392.0852196009609,1.2174911437169134,56.188566730488134,0.09075518759474452,42.0,0.0,311.14868823550114,73.92386445045082,435.49643255600137,442.5735210517766,112.54558815179867,42.0,286.7020716418909,389.10273087515617,283.8327114699044,177.0,12.693999000000002,10.077999000000002,41.31277356062011,0.055053969520053606,392.0852196009609,1.2174911437169134,56.188566730488134,0.09075518759474452,42.0,311.14868823550114,73.92386445045082,435.49643255600137,442.5735210517766,112.54558815179867,42.0,389.10273087515617,283.8327114699044,0.03078290153161083,-15.359884207806678,41.748116763279086,146.61783933899622,39.276597352234916,0.14361335547707132,0.031521221469684196,10.0,219.0,500000.0,1000.0000000001102
25500000000.0,0.0,12.958247124914546,0.01091627543379774,357.70104580652657,0.6857685209926645,1.8502010265127147,0.009460034769082809,39.0,0.0,1433.781398164012,268.8120635268879,633.1230773816072,2075.48471183531,408.41183592042074,39.0,262.6334532692362,340.82607189936107,260.4151982687391,180.0,12.693999000000002,10.077999000000002,12.958247124914546,0.01091627543379774,357.70104580652657,0.6857685209926645,1.8502010265127147,0.009460034769082809,39.0,1433.781398164012,268.8120635268879,633.1230773816072,2075.48471183531,408.41183592042074,39.0,340.82607189936107,260.4151982687391,0.006477866921615783,0.24695196067348085,32.88241415271916,145.97255521104827,33.691161187494174,0.1434391609116793,0.03242647401875051,10.0,219.0,500000.0,1000.0000000001102
26000000000.0,0.0,11.392700224756975,0.010923330173456558,331.3315445958336,0.544338467079296,3.608776578355631,0.011077490530513536,39.0,0.0,128.2091267069363,12.028654957384061,340.00285026215687,204.3809238302032,37.8519488929208,39.0,298.8217593797251,388.60287457739645,225.90330882163545,180.0,12.693999000000002,10.077999000000002,11.392700224756975,0.010923330173456558,331.3315445958336,0.544338467079296,3.608776578355631,0.011077490530513536,39.0,128.2091267069363,12.028654957384061,340.00285026215687,204.3809238302032,37.8519488929208,39.0,388.60287457739645,225.90330882163545,0.007560596832445777,4.713406011247963,42.91729713719891,146.61444759694544,43.74170351791876,0.14328753486859538,0.0348960256289349,10.0,219.0,500000.0,1000.0000000001102
26500000000.0,0.0,13.118260851360336,0.011603873627736593,378.9171929981367,0.9542091988896674,2.4157084057069067,0.009489478094591315,39.0,0.0,616.7315990340713,118.45780301592829,449.5028490142779,804.1901866284645,134.47001393524394,39.0,312.94705698540776,406.9718629164668,267.8913465401024,180.0,12.693999000000002,10.077999000000002,13.118260851360336,0.011603873627736593,378.9171929981367,0.9542091988896674,2.4157084057069067,0.009489478094591315,39.0,616.7315990340713,118.45780301592829,449.5028490142779,804.1901866284645,134.47001393524394,39.0,406.9718629164668,267.8913465401024,0.00667468449572779,-5.934321428037762,40.51214445915414,147.41351431152577,40.87522914482706,0.14315686510118117,0.0345522483597486,10.0,219.0,500000.0,1000.0000000001102
27000000000.0,0.0,13.125447563958597,0.012714267301358145,384.8067911682132,0.8742868383173595,1.3961291496090793,0.006930983420285122,34.0,0.0,1179.8069206263003,237.2452812604867,580.5042330548014,1606.6818375146631,307.4432582265534,34.0,268.51932783141416,333.3505284585322,273.12686846461037,185.0,12.693999000000002,10.077999000000002,13.125447563958597,0.012714267301358145,384.8067911682132,0.8742868383173595,1.3961291496090793,0.006930983420285122,34.0,1179.8069206263003,237.2452812604867,580.5042330548014,1606.6818375146631,307.4432582265534,34.0,333.3505284585322,273.12686846461037,0.004765430454896175,-9.83250985536661,28.55306869057285,144.92193526149637,27.074437929514158,0.14303458697694704,0.03558413058308574,10.0,219.0,500000.0,1000.0000000001102
27500000000.0,0.0,13.284454144299792,0.009480600285661351,345.29805087033344,0.8208968850799284,1.6593170902170582,0.008741711003723918,38.0,0.0,1520.7601659587426,304.58517373070504,660.9022428236307,2110.1653115432255,413.4809073443862,38.0,301.48061060295265,360.3465825521918,252.59926107245263,181.0,12.693999000000002,10.077999000000002,13.284454144299792,0.009480600285661351,345.29805087033344,0.8208968850799284,1.6593170902170582,0.008741711003723918,38.0,1520.7601659587426,304.58517373070504,660.9022428236307,2110.1653115432255,413.4809073443862,38.0,360.3465825521918,252.59926107245263,0.005537747962819724,-4.92689967623775,27.095800081559222,144.86996630088572,27.0778746515113,0.1429170514486534,0.033956230785823605,10.0,219.0,500000.0,1000.0000000001102
28000000000.0,0.0,15.067947925934108,0.010198126040124503,301.2154876612784,1.3685911549861072,2.5171842927648767,0.00713058706900997,42.0,0.0,1323.2244908368928,270.0868375341429,574.020204578162,1812.6024182571102,334.9343528637779,42.0,218.96286135605257,284.8078245825893,198.09448692403643,177.0,12.693999000000002,10.077999000000002,15.067947925934108,0.010198126040124503,301.2154876612784,1.3685911549861072,2.5171842927648767,0.00713058706900997,42.0,1323.2244908368928,270.0868375341429,574.020204578162,1812.6024182571102,334.9343528637779,42.0,284.8078245825893,198.09448692403643,0.004304789015189205,0.46937179863113865,28.41750635062167,141.89321865656882,29.119278355338054,0.14280111205347043,0.03293884628870569,10.0,219.0,500000.0,1000.0000000001102
28500000000.0,0.0,28.97417792373592,0.00951940793590027,331.47006281806915,0.6026384537656381,4.954424126788833,0.011758964440523191,39.0,0.0,125.88865764937705,32.29688130214979,339.9419561833742,191.42811210371664,60.035376936717505,39.0,243.3645797283722,329.87041690391203,223.00021099436094,180.0,12.693999000000002,10.077999000000002,28.97417792373592,0.00951940793590027,331.47006281806915,0.6026384537656381,4.954424126788833,0.011758964440523191,39.0,125.88865764937705,32.29688130214979,339.9419561833742,191.42811210371664,60.035376936717505,39.0,329.87041690391203,223.00021099436094,0.004457730176821198,-0.1379101085413874,37.150026190370056,145.37705637444023,38.055294621301165,0.1426984032177503,0.03256372609720781,10.0,219.0,500000.0,1000.0000000001102
29000000000.0,0.0,17.10394338791996,0.010628959295932841,389.47648487111206,0.6685409036678743,2.1047337570928435,0.008319150621813091,36.0,0.0,206.46304373150448,49.41727098685067,405.46232864621817,267.863721883749,59.00550844814162,36.0,239.99685258364576,301.96792006951216,294.23638780469423,183.0,12.693999000000002,10.077999000000002,17.10394338791996,0.010628959295932841,389.47648487111206,0.6685409036678743,2.1047337570928435,0.008319150621813091,36.0,206.46304373150448,49.41727098685067,405.46232864621817,267.863721883749,59.00550844814162,36.0,301.96792006951216,294.23638780469423,0.005336855055268424,-12.417857614474585,20.641229405055995,141.6732603754374,16.029200986056917,0.1425978357416411,0.029813338168063225,10.0,219.0,500000.0,1000.0000000001102
29500000000.0,0.0,19.249583498524917,0.009620768143488428,358.86000221173697,0.9854140348831956,1.1931805416208758,0.006875012558331656,36.0,0.0,634.3928921361295,117.09792620069689,449.0145812015979,816.0707296036003,136.116241282586,36.0,274.8862395034219,355.631411034536,254.2635911554504,183.0,12.693999000000002,10.077999000000002,19.249583498524917,0.009620768143488428,358.86000221173697,0.9854140348831956,1.1931805416208758,0.006875012558331656,36.0,634.3928921361295,117.09792620069689,449.0145812015979,816.0707296036003,136.116241282586,36.0,355.631411034536,254.2635911554504,0.0052938263776772035,-0.5996189627625821,44.41785505324476,149.17316951585175,45.49854028564544,0.1425016987290388,0.027127120556470263,10.0,219.0,500000.0,1000.0000000001102
30000000000.0,0.0,10.515689700554107,0.008277072006850756,383.21242802700743,1.0524688780585083,0.8550704582092477,0.005408407838668831,40.0,0.0,1575.2242520443513,308.2361111115183,713.1254420248547,2191.869589388649,421.26920870573343,40.0,277.8338084081454,357.2469843081482,271.81807101687735,179.0,12.693999000000002,10.077999000000002,10.515689700554107,0.008277072006850756,383.21242802700743,1.0524688780585083,0.8550704582092477,0.005408407838668831,40.0,1575.2242520443513,308.2361111115183,713.1254420248547,2191.869589388649,421.26920870573343,40.0,357.2469843081482,271.81807101687735,0.0037518379684033654,6.387569967361201,48.10995033257911,144.74723456343438,48.89066316461933,0.14241125440985955,0.024174136055817946,10.0,219.0,500000.0,1000.0000000001102
30500000000.0,0.0,11.438684733257379,0.011111290091351277,347.0071697051506,0.7049315344098115,1.812665832507548,0.00636548381348441,34.0,0.0,1514.5006957837688,285.4752536917284,657.526881104634,2177.9153738300633,435.5086046537443,34.0,259.8938969379584,318.7012612109403,245.57834245505316,185.0,12.693999000000002,10.077999000000002,11.438684733257379,0.011111290091351277,347.0071697051506,0.7049315344098115,1.812665832507548,0.00636548381348441,34.0,1514.5006957837688,285.4752536917284,657.526881104634,2177.9153738300633,435.5086046537443,34.0,318.7012612109403,245.57834245505316,0.003944664057709869,-7.557966519899375,27.0968232073577,144.44254129001726,26.133683228813744,0.14232866636866642,0.02179152687690525,10.0,219.0,500000.0,1000.0000000001102
31000000000.0,0.0,13.486229594530222,0.009578328221340188,319.1299665529695,0.8096048714882574,1.3088972586051149,0.0052206576227016195,36.0,0.0,638.7137415835381,137.22562093544792,427.14827657403634,925.4105716223903,205.7535121583782,36.0,222.9025741224814,280.5151439610014,224.69271822716578,183.0,12.693999000000002,10.077999000000002,13.486229594530222,0.009578328221340188,319.1299665529695,0.8096048714882574,1.3088972586051149,0.0052206576227016195,36.0,638.7137415835381,137.22562093544792,427.14827657403634,925.4105716223903,205.7535121583782,36.0,280.5151439610014,224.69271822716578,0.004058894131141519,-13.159145996297653,24.902162402032854,143.4865368342867,20.97457176614064,0.14225104260130628,0.01991696386573144,10.0,219.0,500000.0,1000.0000000001102
