frequency_hz,case_a_ls_position_error_3d_m,case_a_pdop,case_a_wls_position_error_3d_m,case_b_ls_position_error_3d_m,case_b_pdop,case_b_wls_position_error_3d_m,effective_pseudorange_bias_m,effective_pseudorange_rmse_m,effective_pseudorange_sigma_100ms_m,effective_pseudorange_sigma_1s_m,experiments_A_dops_GDOP,experiments_A_dops_HDOP,experiments_A_dops_PDOP,experiments_A_dops_TDOP,experiments_A_dops_VDOP,experiments_A_ls_clock_bias_m,experiments_A_ls_clock_bias_s,experiments_A_ls_converged,experiments_A_ls_enu_error_m_east,experiments_A_ls_enu_error_m_north,experiments_A_ls_enu_error_m_up,experiments_A_ls_iterations,experiments_A_ls_position_error_3d_m,experiments_A_ls_residual_rms_m,experiments_A_num_satellites,experiments_A_wls_clock_bias_m,experiments_A_wls_clock_bias_s,experiments_A_wls_converged,experiments_A_wls_enu_error_m_east,experiments_A_wls_enu_error_m_north,experiments_A_wls_enu_error_m_up,experiments_A_wls_iterations,experiments_A_wls_position_error_3d_m,experiments_A_wls_weighted_residual_rms_m,experiments_B_dops_GDOP,experiments_B_dops_HDOP,experiments_B_dops_PDOP,experiments_B_dops_TDOP,experiments_B_dops_VDOP,experiments_B_ls_clock_bias_m,experiments_B_ls_clock_bias_s,experiments_B_ls_converged,experiments_B_ls_enu_error_m_east,experiments_B_ls_enu_error_m_north,experiments_B_ls_enu_error_m_up,experiments_B_ls_iterations,experiments_B_ls_position_error_3d_m,experiments_B_ls_residual_rms_m,experiments_B_num_satellites,experiments_B_wls_clock_bias_m,experiments_B_wls_clock_bias_s,experiments_B_wls_converged,experiments_B_wls_enu_error_m_east,experiments_B_wls_enu_error_m_north,experiments_B_wls_enu_error_m_up,experiments_B_wls_iterations,experiments_B_wls_position_error_3d_m,experiments_B_wls_weighted_residual_rms_m,legacy_effective_pseudorange_bias_m,legacy_effective_pseudorange_rmse_m,legacy_effective_pseudorange_sigma_100ms_m,legacy_effective_pseudorange_sigma_1s_m,legacy_tau_g_median_m,legacy_tau_g_span_m,monte_carlo_ls_mean_m,monte_carlo_ls_p90_m,monte_carlo_num_runs,monte_carlo_stats_LS_mean_m,monte_carlo_stats_LS_p90_m,monte_carlo_stats_LS_std_m,monte_carlo_stats_WLS_mean_m,monte_carlo_stats_WLS_p90_m,monte_carlo_stats_WLS_std_m,monte_carlo_wls_mean_m,monte_carlo_wls_p90_m,tau_g_median_m,tau_g_span_m
24000000000.0,627.4323656697234,3.555851564906343,546.4495514050251,11815.147119108386,2.1040175018509686,3295.2942492709553,-1120.0345795037922,2207.5161085108243,2255.0973346836618,2062.9236002922576,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,-302.117194041024,-1.007754484740987e-06,1.0,200.23853840534358,20.60428707467213,-594.265399111661,4.0,627.4323656697234,213.94175725912936,8.0,-243.634244748933,-8.126763640896297e-07,1.0,171.50645217074458,33.6385728535717,-517.7461689968668,4.0,546.4495514050251,0.17700256029919925,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,7295.486486534337,2.4335123489111714e-05,1.0,-4618.414280455274,-2285.3107917113653,10632.276593728624,5.0,11815.147119108386,5364.5408307048565,8.0,2837.895575816896,9.466200700142016e-06,1.0,510.6335974686083,-1107.6420355008681,3061.2655290918483,5.0,3295.2942492709553,1.053321662331285,-1120.0345795037922,2207.5161085108243,2255.0973346836618,2062.9236002922576,0.14396505238554297,0.035149334454639136,7250.457850877324,12405.497784381083,120.0,7250.457850877324,12405.497784381083,4097.340202278229,4779.694198384403,8541.722397375604,2646.92948369017,4779.694198384403,8541.722397375604,0.14396505238554297,0.035149334454639136
24500000000.0,696.8417097461999,3.555851564906343,606.8999153704921,13121.561470202947,2.1040175018509686,3659.8042859779257,-1269.7009134645052,2474.1969272662373,2437.9038454078463,2291.127663006731,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,-348.81426201191636,-1.1635191370021602e-06,1.0,222.38985794047952,22.883600598182056,-660.0056517567734,4.0,696.8417097461999,237.6083476221548,8.0,-283.8613287419023,-9.468594728353783e-07,1.0,190.47920088579667,37.35978418657419,-575.0212412008373,4.0,606.8999153704921,0.17700255932707173,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,8088.697535371855,2.6980990747178355e-05,1.0,-5129.020049201159,-2538.027114020089,11807.91883100938,5.0,13121.561470202947,5957.990946492937,8.0,3138.525966099013,1.0468995741377234e-05,1.0,567.1222199910371,-1230.1668398915003,3399.886666535547,5.0,3659.8042859779257,1.053321573396644,-1269.7009134645052,2474.1969272662373,2437.9038454078463,2291.127663006731,0.14379123484210427,0.03164430617929395,6971.137843056015,12567.14774044892,120.0,6971.137843056015,12567.14774044892,4124.870282068421,5041.596296096118,8359.564711854277,2754.37535531731,5041.596296096118,8359.564711854277,0.14379123484210427,0.03164430617929395
25000000000.0,2.4633150431009687,3.555851564906343,2.1453841430779796,46.40660890683809,2.1040175018509686,12.93836188756093,-17.29149822086733,20.121880967876617,149.8245570740939,8.09926980162491,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.34277640728497,3.9474901135533225e-07,1.0,0.7861399949545282,0.08089370324003986,-2.333101180548442,4.0,2.4633150431009687,0.8399595336357869,8.0,118.57237105253904,3.955148566563974e-07,1.0,0.6733403000811394,0.13206702932344538,-2.032693843504909,4.0,2.1453841430779796,0.1770025691379915,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,148.18938820764896,4.943065919545213e-07,1.0,-18.14167945611543,-8.975208652492277,41.76001013395485,4.0,46.40660890683809,21.061292461631,8.0,130.6716474344621,4.3587369844528275e-07,1.0,2.004757745949081,-4.348867586316892,12.019546806357912,4.0,12.93836188756093,1.0533224630749438,-17.29149822086733,20.121880967876617,149.8245570740939,8.09926980162491,0.14361335547710524,0.031521221469752,24.16140607457571,42.16023857038952,120.0,24.16140607457571,42.16023857038952,13.716118199644857,16.831669481752815,31.494445087403,9.35038350763426,16.831669481752815,31.494445087403,0.14361335547710524,0.031521221469752
25500000000.0,3.0285906718600417,3.555851564906343,2.637701753269028,57.05586412673445,2.1040175018509686,15.907425138892,-16.159689099963288,19.937071130606807,150.01050073610483,9.957870645939385,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,117.96248068932967,3.9348048138465735e-07,1.0,0.9665415129568852,0.09945699499660643,-2.868495645378413,4.0,3.0285906718600417,1.0327114143933431,8.0,118.24476216441643,3.944220710329425e-07,1.0,0.8278568189963957,0.16237345259952907,-2.4991515536938893,4.0,2.637701753269028,0.17700256895751734,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,154.65820122331013,5.158842295602717e-07,1.0,-22.3047778742944,-11.034814687226966,51.342977903948366,4.0,57.05586412673445,25.894387465059605,8.0,133.1205502933567,4.4404235910883625e-07,1.0,2.4648047557514916,-5.346835045666641,14.7777625863968,4.0,15.907425138892,1.0533224623690864,-16.159689099963288,19.937071130606807,150.01050073610483,9.957870645939385,0.1434391609116793,0.03242647401875051,33.32729417318944,60.11766774662476,120.0,33.32729417318944,60.11766774662476,20.07783962935432,22.805088202882853,38.40106204986461,11.959302046782238,22.805088202882853,38.40106204986461,0.1434391609116793,0.03242647401875051
26000000000.0,1.5576455599406902,3.555851564906343,1.3566060597476381,29.34464011646162,2.1040175018509686,8.181407457325633,-13.861634932600506,15.635374841748426,150.942837569639,5.121469158867844,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.9520760086584,3.967814160576995e-07,1.0,0.49710550331633446,0.05115209362860884,-1.4753065011356017,4.0,1.5576455599406902,0.5311376150622878,8.0,119.09725721615911,3.97265688438897e-07,1.0,0.42577807473534135,0.08351088679804686,-1.2853477989263773,4.0,1.3566060597476381,0.17700256938640702,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,137.82521347644965,4.597354262876408e-07,1.0,-11.47166632822319,-5.675360421184346,26.40642079699961,4.0,29.34464011646162,13.317837129228826,8.0,126.74807990498076,4.227860859160798e-07,1.0,1.2676827443969416,-2.749950651435298,7.600406558665947,4.0,8.181407457325633,1.0533224643568488,-13.861634932600506,15.635374841748426,150.942837569639,5.121469158867844,0.14328753486859538,0.03489602562900268,16.541855976221438,32.669571541534765,120.0,16.541855976221438,32.669571541534765,12.122163651223184,11.267753934600542,21.3358193949843,6.594949451486135,11.267753934600542,21.3358193949843,0.14328753486859538,0.03489602562900268
26500000000.0,1.2995687341987547,3.555851564906343,1.1318382435867391,24.48270946049753,2.1040175018509686,6.825880002684591,-15.668503016574036,17.107913653041624,149.75033458017072,4.27292410904464,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,119.12570017028308,3.9736056392146823e-07,1.0,0.4147431138884,0.042677014205673824,-1.2308719335688814,4.0,1.2995687341987547,0.44313665615398923,8.0,119.24682718800375,3.977646001621687e-07,1.0,0.355233494576754,0.06967447765342755,-1.0723863301721186,4.0,1.1318382435867391,0.17700256879132908,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,134.8718661975115,4.4988412015859153e-07,1.0,-9.570997781377855,-4.735045113927691,22.03130526693925,4.0,24.48270946049753,11.111285653702675,8.0,125.63003181763408,4.1905667892964165e-07,1.0,1.057648098122474,-2.294328098657904,6.341141607573208,4.0,6.825880002684591,1.0533224645525159,-15.668503016574036,17.107913653041624,149.75033458017072,4.27292410904464,0.14315686510121506,0.034552248359680765,12.710438124193956,24.19246888687408,120.0,12.710438124193956,24.19246888687408,8.023528248216186,9.701277139507779,17.60187637239377,5.402087173729886,9.701277139507779,17.60187637239377,0.14315686510121506,0.034552248359680765
27000000000.0,1.6399234599669856,3.555851564906343,1.4282646531249548,30.89468010024824,2.1040175018509686,8.613565441058082,-15.24387861525847,17.281015661123913,149.89920710545647,5.391995241376684,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.89672260189548,3.965967769672694e-07,1.0,0.5233635927707732,0.053854046847610526,-1.553235090367937,4.0,1.6399234599669856,0.5591933492163584,8.0,119.04957256865104,3.9710662957588827e-07,1.0,0.4482685064229638,0.08792209715989663,-1.3532423915716203,4.0,1.4282646531249548,0.17700256911606163,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,138.76677479119684,4.6287613676791307e-07,1.0,-12.07762151134658,-5.975143883755312,27.801258473201436,4.0,30.89468010024824,14.021311545881922,8.0,127.10452668849226,4.239750644043629e-07,1.0,1.3346442491063524,-2.895208445274366,8.001874929922952,4.0,8.613565441058082,1.0533224641800192,-15.24387861525847,17.281015661123913,149.89920710545647,5.391995241376684,0.14303458697698096,0.03558413058308574,17.166704559866137,35.12162913807737,120.0,17.166704559866137,35.12162913807737,11.62721758337289,12.529482555803439,21.962854609648062,7.1046656009481515,12.529482555803439,21.962854609648062,0.14303458697698096,0.03558413058308574
27500000000.0,1.2868842615671545,3.555851564906343,1.120790910220434,24.243745511150784,2.1040175018509686,6.759255818087387,-13.690937193410933,15.333528989043593,150.09670115942276,4.231218116582304,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,119.13423379325982,3.973890290237382e-07,1.0,0.4106950021572631,0.042260460230442165,-1.2188579783442357,4.0,1.2868842615671545,0.4388114086226072,8.0,119.25417854726378,3.9778912165716914e-07,1.0,0.35176622758885684,0.06899441630348374,-1.061919279455645,4.0,1.120790910220434,0.17700256881267099,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,134.72670912834897,4.493999282942234e-07,1.0,-9.477579896525587,-4.688828608405881,21.816268287574125,4.0,24.243745511150784,11.002833641959318,8.0,125.5750797424578,4.188733785372873e-07,1.0,1.0473248974051057,-2.27193424617664,6.279248725339151,4.0,6.759255818087387,1.0533224646290773,-13.690937193410933,15.333528989043593,150.09670115942276,4.231218116582304,0.1429170514486534,0.033956230785823605,12.355788929329009,21.507651804786615,120.0,12.355788929329009,21.507651804786615,8.586456342388626,9.730613721477878,17.263594151159886,6.117980306100316,9.730613721477878,17.263594151159886,0.1429170514486534,0.033956230785823605
28000000000.0,1.5979085685957692,3.555851564906343,1.391672472490665,30.103158103969403,2.1040175018509686,8.392885614180388,-13.900168830374563,15.694492894958914,150.2309536329302,5.253852127772777,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.92498860508124,3.966910622050447e-07,1.0,0.5099550013381848,0.05247430431039224,-1.5134411576236102,4.0,1.5979085685957692,0.544866794901724,8.0,119.07392254823299,3.9718785236496174e-07,1.0,0.4367838538334414,0.08566953040696235,-1.3185722836759988,4.0,1.391672472490665,0.17700256906549336,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,138.28597011015324,4.6127234498391965e-07,1.0,-11.768192811861297,-5.822060602080958,27.088989942800225,4.0,30.103158103969403,13.662085014215124,8.0,126.92250849778553,4.2336791707343593e-07,1.0,1.300450614801512,-2.8210331052515643,7.7968666366851,4.0,8.392885614180388,1.0533224641503107,-13.900168830374563,15.694492894958914,150.2309536329302,5.253852127772777,0.14280111205347043,0.03293884628870569,15.552220966585875,29.98033145600221,120.0,15.552220966585875,29.98033145600221,9.867972020422226,10.866289873807526,20.287277183410477,6.43519629584712,10.866289873807526,20.287277183410477,0.14280111205347043,0.03293884628870569
28500000000.0,1.7789050868228236,3.555851564906343,1.549308435614401,33.51296534798842,2.1040175018509686,9.343555017372857,-15.83879990300297,17.75667589608381,150.4989831264201,5.848960583279017,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.80322110956749,3.962848895603888e-07,1.0,0.5677180563449522,0.058418116240800955,-1.684869977214534,4.0,1.7789050868228236,0.6065843369383053,8.0,118.96902494121325,3.968379516112218e-07,1.0,0.48625874791668183,0.09537339551243207,-1.4679281229572763,4.0,1.549308435614401,0.17700256884633495,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,140.35723435469913,4.68181338820402e-07,1.0,-13.101184438713048,-6.48152994129371,30.15738023002676,4.0,33.51296534798842,15.20960151319019,8.0,127.70662694643144,4.2598345468194346e-07,1.0,1.4477538058524493,-3.1405739787443308,8.680024444916457,4.0,9.343555017372857,1.0533224639475367,-15.83879990300297,17.75667589608381,150.4989831264201,5.848960583279017,0.1426984032177503,0.03256372609720781,19.197110752860283,36.16542759278361,120.0,19.197110752860283,36.16542759278361,12.682755561914792,12.34790517521496,23.618382570722666,7.759103126738469,12.34790517521496,23.618382570722666,0.1426984032177503,0.03256372609720781
29000000000.0,1.4136454284540425,3.555851564906343,1.2311914929272456,26.63180995607202,2.1040175018509686,7.425058532816148,-15.344137740463676,17.078303959046476,149.67968997399038,4.648003175435766,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,119.04895375909915,3.971045654494055e-07,1.0,0.45114944136049373,0.04642322085853334,-1.338918393149578,4.0,1.4136454284540425,0.4820353773763119,8.0,119.18071335194662,3.9754406814312394e-07,1.0,0.38641604027313,0.07579053364443694,-1.1665208661168245,4.0,1.2311914929272456,0.17700256895481412,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,136.1773229896581,4.5423865529551816e-07,1.0,-10.411143004833006,-5.1506890611808265,23.96522073890173,4.0,26.63180995607202,12.086639011359226,8.0,126.124238269261,4.2070517420842186e-07,1.0,1.1504888977924415,-2.4957251612922304,6.897769598290095,4.0,7.425058532816148,1.0533224644287826,-15.344137740463676,17.078303959046476,149.67968997399038,4.648003175435766,0.1425978357416411,0.029813338168063225,14.185300286577522,28.101617863780447,120.0,14.185300286577522,28.101617863780447,9.729766050740487,10.734416730014617,17.989085972360456,6.310722266382477,10.734416730014617,17.989085972360456,0.1425978357416411,0.029813338168063225
29500000000.0,1.292521635425203,3.555851564906343,1.1257007019256349,24.34994865982944,2.1040175018509686,6.788865710200326,-14.206370615504479,15.855741442632969,149.2081986217099,4.249753581601732,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,119.13044118609062,3.9737637824794986e-07,1.0,0.412494108275387,0.04244558871299553,-1.2241973536481532,4.0,1.292521635425203,0.4407336859621389,8.0,119.25091136305217,3.9777822350371527e-07,1.0,0.3533071915278122,0.06929665646069355,-1.066571175371792,4.0,1.1257007019256349,0.1770025689788033,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,134.79122152938425,4.496151185010273e-07,1.0,-9.51909776110251,-4.709368687458804,21.91183753400169,4.0,24.34994865982944,11.051033153026053,8.0,125.59950218275456,4.189548430292885e-07,1.0,1.0519128566156688,-2.2818867812822967,6.306755876885482,4.0,6.788865710200326,1.0533224645258514,-14.206370615504479,15.855741442632969,149.2081986217099,4.249753581601732,0.14250169872900492,0.027127120556470263,13.462500779148566,24.299439435093234,120.0,13.462500779148566,24.299439435093234,8.671048135215889,10.180006595808528,19.23356566653363,5.6196029834807195,10.180006595808528,19.23356566653363,0.14250169872900492,0.027127120556470263
30000000000.0,1.547535770947013,3.555851564906343,1.3478011167511195,29.15418132083301,2.1040175018509686,8.12830670417206,-14.469574996493497,16.273189600878304,149.9213341960302,5.08822868292426,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.95887748667965,3.968041033463212e-07,1.0,0.49387907372827455,0.05082009759564754,-1.4657311283363796,4.0,1.547535770947013,0.5276903099281222,8.0,119.10311639501172,3.9728523255582275e-07,1.0,0.42301459382124557,0.0829688691279018,-1.2770053525672664,4.0,1.3478011167511195,0.1770025691362966,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,137.70952056353963,4.593495162694841e-07,1.0,-11.397210507501343,-5.638524988605544,26.23503224866668,4.0,29.15418132083301,13.231398792768443,8.0,126.70428205164666,4.2263999200288976e-07,1.0,1.2594549559759942,-2.7321023232502357,7.551076743501328,4.0,8.12830670417206,1.0533224643406707,-14.469574996493497,16.273189600878304,149.9213341960302,5.08822868292426,0.14241125440985955,0.024174136055817946,15.544664545959028,27.303772773538835,120.0,15.544664545959028,27.303772773538835,9.474872824352824,10.525613067334264,18.00707032068977,5.695087387337118,10.525613067334264,18.00707032068977,0.14241125440985955,0.024174136055817946
30500000000.0,1.6130522700082304,3.555851564906343,1.404861636678243,30.38845162395514,2.1040175018509686,8.472426698974884,-14.934959240593649,16.8039761574125,150.37428616407635,5.3036439644865565,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.91480050422606,3.9665707835860923e-07,1.0,0.5147879457238357,0.052971612993814365,-1.5277843450346555,4.0,1.6130522700082304,0.5500306096833348,8.0,119.06514592094041,3.9715857668754433e-07,1.0,0.4409233471918469,0.08648143793316954,-1.3310686612659848,4.0,1.404861636678243,0.17700256887537966,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,138.45926972674087,4.6185041028197205e-07,1.0,-11.87972225240792,-5.877237424499921,27.34571760921925,4.0,30.38845162395514,13.791563411527571,8.0,126.98811451425078,4.235867551886538e-07,1.0,1.3127752573776448,-2.8477686147809016,7.870759125382277,4.0,8.472426698974884,1.053322464168977,-14.934959240593649,16.8039761574125,150.37428616407635,5.3036439644865565,0.1423286663686325,0.02179152687690525,14.958757970668762,26.777738990465096,120.0,14.958757970668762,26.777738990465096,9.67700593275413,11.670125688623216,22.43481725342336,7.267944790521181,11.670125688623216,22.43481725342336,0.1423286663686325,0.02179152687690525
31000000000.0,1.6272857209918903,3.555851564906343,1.4172580267413628,30.656596629206046,2.1040175018509686,8.547186717554121,-15.438171609857653,17.266454049928722,150.35034330154096,5.350442900096282,4.32480148903137,1.4279257363997195,3.555851564906343,2.461671701888996,3.2565485476151297,118.9052247853454,3.966251371985662e-07,1.0,0.5193303972384167,0.05343902642096365,-1.541265397880412,4.0,1.6272857209918903,0.5548840365687361,8.0,119.05689684266544,3.9713106072423423e-07,1.0,0.4448140196925749,0.08724454202432119,-1.3428139082295514,4.0,1.4172580267413628,0.1770025691233253,2.3345717240459307,1.1512697647243384,2.1040175018509686,1.0116004579969304,1.7610984006939414,138.6221525980119,4.6239372905776e-07,1.0,-11.984547841250437,-5.929097657914424,27.587013808847466,4.0,30.656596629206046,13.913259084254827,8.0,127.04977707784303,4.237924393609763e-07,1.0,1.3243590788248607,-2.8728970961833804,7.940210078443068,4.0,8.547186717554121,1.053322464152414,-15.438171609857653,17.266454049928722,150.35034330154096,5.350442900096282,0.14225104260130628,0.01991696386573144,15.309052394238389,29.54408967583667,120.0,15.309052394238389,29.54408967583667,9.987693738932059,11.370863617086544,20.065563918512545,6.456056262226717,11.370863617086544,20.065563918512545,0.14225104260130628,0.01991696386573144
